a,b,c,d,k,y
56.49,607.83,1904.12,-0.4072540867696777,0.6437428357283129,-1428900.6071563982
296.96,-36.7,8940.36,-0.4319668731609838,0.33404737903363413,-337988.4676868621
98.82,173.62,2723.02,-0.6332187015534427,1.8518811856105217,261543.4060558782
145.15,-60.87,2680.41,-1.0431375218764076,0.49466563118639834,-189622.59951996384
79.62,-476.79,2120.48,-1.525837819019193,-0.06166327860274182,-2602748.60479177
140.61,322.36,2689.31,-1.0020539391027734,0.11651396712330901,139021.3937640854
137.62,-450.74,2064.18,-0.211098966318497,0.5678330850512113,-2352676.1053635804
295.25,326.45,6758.04,-0.5872912066748146,1.0025497984286367,1459567.6217687733
261.27,116.12,4784.04,-0.9593052170061556,0.9489815231886191,460258.03430316347
274.9,-299.68,2522.29,-0.6362939895639872,0.3969107307086668,-1385148.856525052
67.78,3.42,1666.72,-0.4110681245091495,1.261087698928659,5520.350935058857
33.65,25.86,5532.54,-1.3178728126840102,1.6207072474019812,138233.77513418015
288.54,-226.91,6805.88,-0.24095264754464973,1.4549003300049888,-1904982.9264439715
27.5,202.7,7431.35,-1.1881267116696927,1.5109802947562778,1218608.126041142
30.48,35.21,6064.73,-0.7246075149926638,0.32265614624851074,204783.64644757612
259.25,282.31,4811.99,-1.4720010206909842,0.17924793200537173,799245.441810604
22.04,366.81,6736.22,-2.25137282255009,-0.03543296878652603,1528894.6166526969
121.89,528.51,8096.02,-1.2779392567852743,1.7730931380056254,2323021.1031091493
83.39,406.21,7924.92,-1.1618702681309054,1.0806202541843948,2063796.0741666318
88.05,103.67,5828.48,-0.18508358659970942,0.511686026807825,528949.1225613035
44.25,-113.85,1525.95,-0.2877749450131075,1.6335624121282486,-264507.1653201653
38.73,519.05,4743.49,-1.4800415154463544,0.5317710591365342,576017.7824748864
261.3,-430.43,9420.29,-2.0573524428211893,1.0207225597775622,-5353546.98129407
44.86,-35.69,3446.85,-2.3822230168247165,0.5759812488413777,-132307.24690800402
293.49,320.09,7076.74,-0.45169843615570837,0.5632207407815419,1547526.2999797703
73.52,431.58,6561.87,-1.2522139135446766,0.328164834112997,1527820.8861618473
118.62,-254.99,5607.21,-0.8488132049527003,0.6675970195006842,-1885274.4084160535
38.87,-358.05,2143.03,-1.0143403502396025,1.1624685987904049,-1664849.2004951714
139.39,102.27,8650.21,-0.6533628784474352,0.31001139785118204,811124.1516044007
168.6,409.9,3099.29,-0.6190061203076991,0.23537322596250163,93907.65988017026
1.03,-499.38,4971.91,-2.0105355119589414,1.2369854981817225,-4228542.941724861
81.95,-11.33,9108.19,-0.9540163824582422,0.43399338631456985,-104367.99701648774
37.67,-347.37,9868.76,-1.0973997852408692,0.09428919051872894,-4272916.803633068
107.27,400.55,4504.39,-1.0297507640977792,0.3047188182790767,680764.8668216564
55.75,548.64,9446.16,-0.4633331014729185,1.7677912018913824,3075409.149150849
224.63,696.59,3206.0,-0.6321633035707894,1.0716049112632229,-1163893.3562530768
26.31,559.73,5368.63,-0.0855765207540869,0.12018480322221298,811891.6724430594
15.7,115.98,3617.26,-0.7423266010023923,0.3110115207430709,325329.5292740777
221.12,-108.55,3140.95,-1.4890492709081573,0.03444049256894463,-424583.2541794979
126.72,364.63,2458.94,-0.07273088796031528,1.047281068426802,-34114.29738691277
228.67,156.4,2782.22,-1.3461267871321256,1.5898639893871571,262833.83366499236
180.17,371.33,6028.84,-0.6564374953571939,0.24401555770282857,1273073.4710444408
249.82,339.86,7460.06,-0.7550199195056373,0.6479625912056581,1726181.8663342057
171.45,-225.6,6597.14,-1.5950683960255485,2.1617529910250206,-1845541.7170173225
115.15,-35.78,8109.08,-1.090692986270705,0.4416494821821975,-299543.8403275249
53.02,340.0,6891.4,-0.9929294929357897,0.35081926677170616,1533691.8571124189
1.6,-470.57,6859.48,0.18659972880861125,2.335438694233565,-4777916.8807841465
243.83,544.58,6812.76,-1.2191204805991178,0.5723745675713908,1633080.8032324268
13.16,24.33,8674.61,-0.8281290996885327,0.525988389816009,206871.36211234535
150.28,-312.1,1348.85,-0.5188987143397602,0.07773789276841474,-1103093.7991335997
160.38,338.24,3689.55,-0.15716479353708587,0.8763179497233472,447020.9613694772
22.07,303.22,4920.14,-0.4692565659412849,1.5926435476232395,848251.3804129326
288.04,-255.58,8118.21,-0.17862941528553955,-0.2131630306203513,-2532280.0969845583
152.65,-255.96,2902.79,-1.2798037170925276,1.205613283203089,-1202291.3198674605
241.63,219.97,3111.68,-0.00476928379407765,-0.07864375513781184,345764.610278614
199.15,343.79,7521.87,-0.3934173066088409,0.504955246100516,1758328.3909890018
111.64,-453.2,4761.51,0.13980637498309229,1.2699876239753685,-3595593.197318136
100.51,-410.11,6556.31,-0.29194838299744647,0.17642344273221547,-3866242.493308538
166.12,-339.0,1855.03,-1.444604148939985,0.9296596410086074,-1434142.453900312
190.07,425.84,8226.77,-1.4892396395532006,0.4476777646380659,2232919.464058824
1.94,188.8,9861.82,-0.025827143005684686,0.5411414905945926,1612393.3469710702
133.07,-270.33,5042.48,-0.9792728022194501,1.3592556171928847,-1875138.7524749725
204.86,-9.84,4587.5,-0.7078831322837976,0.26037409569268455,-46326.28728280061
20.64,128.04,2101.42,-0.762561600190719,1.1623390126630517,154250.42509999595
240.24,451.06,1214.35,-0.16358959215933572,1.2071073578387723,-876578.8917649407
128.56,-386.96,8521.47,-0.5558846506587016,1.453229914274041,-4345885.110851972
265.42,-242.98,3420.0,-0.3093861684447995,0.07591670701626566,-1244553.9517681727
187.28,637.42,8783.79,-0.13702017499707514,0.05991866579392023,2754743.813629656
206.22,688.47,3519.69,-0.23016130823491043,0.5075393508678883,-894901.827445479
226.83,-231.39,4464.35,-0.1662317839563788,0.7975849027582628,-1407927.3630408903
247.49,-389.12,5855.92,-0.4613897652478868,-0.2844636207509209,-3338955.6426330586
130.7,-5.84,4175.15,-1.6068263659961621,-0.28232678277511675,-25354.990782250436
112.21,-117.52,6070.59,-0.5978380260890002,0.2925687036452252,-810327.1884430287
118.84,-376.81,8658.97,-1.7395566266438574,0.902941651176497,-4257410.618054508
22.3,644.95,4014.35,-1.2853463217315884,0.20860153972981513,-322768.2979115047
288.05,-139.36,1912.1,-0.5150433918219162,3.385272816015303,-402939.59595718666
211.7,559.64,3830.71,0.024055341069759817,0.038316405576849705,-48542.137801350014
152.09,-57.03,7310.73,0.02872323400963689,1.603194442984657,-439682.54195499764
83.78,24.36,1385.66,-0.7747461658636541,0.6766321556476932,29373.38947247763
3.25,588.42,7937.39,-0.4251947912334234,2.3801215139929477,2246846.5853655664
57.8,552.94,6784.25,-1.7543990605445734,0.4925537307015569,1610730.357354799
41.1,22.86,8361.32,-0.36871328747976617,-0.02122037500525307,187428.75031408976
10.74,-428.12,2309.07,-1.0633967099853108,0.5508816117377546,-2271606.216606118
101.87,-83.09,6521.78,-1.4853027395902094,1.9823047031736898,-590753.8216095062
82.83,-322.7,3945.94,-0.49431813272332487,0.3519485341560205,-2002445.2324281137
179.05,10.84,8772.54,-2.0708152584217574,0.26964912067438823,92975.52334405726
221.65,206.1,3990.44,-1.617008946199564,0.9563087496995729,523834.46144238656
275.97,565.21,4961.93,-0.0510189349005431,1.9270227569288223,568246.6705746035
291.79,75.06,3436.85,0.16129022600878462,0.8713657435918541,218696.80863227497
76.63,59.03,6919.91,-1.4833790473919795,-0.1710729469520673,383693.9392829165
161.79,-121.16,1176.06,-1.425996904472637,0.5829665825228986,-246057.01651608263
29.58,134.27,9320.03,-0.13232006418424153,1.4364967681656549,1125187.5168554522
290.29,40.5,3933.11,-0.8060938008739721,1.022099592516263,146989.6830987511
3.93,125.86,1000.27,-0.722148890663736,0.4625010314449539,14998.782951941675
243.71,591.61,7612.21,-0.31973992086240854,-0.05528954059353767,2053170.1457716767
153.6,681.41,4000.85,-0.9564768534621702,0.15578027334075534,-524531.8391781001
103.71,512.69,4040.61,-0.4454401421177321,0.8839672350661623,231461.09961147475
286.58,-452.36,2640.88,-2.1198468298547315,1.5648333524039382,-2629162.939109997
125.54,60.43,6418.6,-1.2436194452255482,-0.3970172611494493,361768.290387331
143.68,-363.32,4493.83,-1.472940977385731,1.0258865619865922,-2557449.476338155
102.7,-68.72,6194.04,-0.3776730255205047,0.09371475120663642,-458847.2205232073
267.03,-371.0,4032.82,-0.4025858152218531,0.6844078586571622,-2460039.6780733215
280.94,-295.2,8859.59,-0.4572834369788001,0.24549087709451198,-3225801.9042088324
71.08,-408.92,3784.82,-0.8362509190750445,0.5106549317499206,-2718405.7000609715
94.92,617.39,4165.71,-0.05008656125094975,0.16270651810495884,-96341.834527717
61.66,-39.88,7341.42,-0.7978654268628758,1.196523912469773,-304081.57320589095
36.9,107.21,6573.66,-0.2054681447709793,1.484701830972511,624277.3784722365
75.14,426.76,8117.88,-0.8514304348334419,0.04547235447683262,2189294.1699122754
193.05,252.35,7366.93,-0.4718041374826168,-0.010397701478368479,1412962.4512666827
72.59,-47.46,6812.73,-0.7528143877409111,0.3384422074262898,-339290.5792087184
241.88,149.52,6817.05,-0.6620840409180229,0.6286833962385988,862230.9858783765
207.1,-27.23,2946.95,-0.5769111881996936,0.5607777648660159,-85854.09996526923
39.75,530.52,4905.11,-0.9400719565486277,0.13412103193842542,631968.1661612071
291.92,-213.95,8849.94,-0.8499181548169292,0.8804302577498141,-2214735.667661191
128.2,-436.68,7068.57,-1.0645472053743954,-0.06837907375299096,-4422006.161305746
215.9,400.16,7141.65,-1.3870243365340966,0.21514374773971945,1735858.9856536435
238.94,372.16,8711.39,-0.5512675527140997,0.8534985568818131,2272048.09598336
243.93,-80.49,6066.87,-0.47837868126236305,0.3113481046720889,-534081.3065756204
65.3,408.65,5032.78,-0.3412571898933182,1.9744124800986267,887603.176121336
219.01,438.71,2212.87,0.16331524588394086,0.18748884023747586,-376331.82099243155
207.76,365.86,3489.35,-0.7588034540667945,2.0995620665512305,339085.719743253
263.1,268.06,5879.17,-0.661541872224656,0.5630278337944894,1072367.8173901695
58.61,221.17,9378.52,-1.4024722974662145,0.07422898054325938,1731547.2102975866
159.0,-84.58,9905.59,-0.19918163399999034,2.466856054601716,-888002.5542852789
71.24,75.19,2426.28,-1.3486638119440229,0.6203613503169945,142520.98288644286
109.34,-77.6,5695.63,-0.5160889130940822,0.9190260913823769,-484331.0591818784
272.85,598.86,6453.76,-1.4632545331254496,0.33267954075844985,1353068.764430882
71.95,525.53,7743.52,3.8331198984369735e-05,0.4590706238220971,2136179.6089703515
169.2,214.72,5039.06,-0.8659017073516262,0.9712927984495673,758740.9387641243
160.68,532.26,2835.82,-1.7748753703727431,0.5892975574935428,-474709.11975469795
174.49,478.9,954.11,-1.6436235849951795,2.1151161896705224,-1149499.1833282746
281.74,650.67,1080.77,-2.0173056073192352,0.3489318938978485,-2262363.5625132876
295.28,145.5,8320.87,-1.1126929218098103,-0.08298361647020172,1061345.5633546538
66.26,336.08,4501.4,-0.27387758519495786,0.3531671141494639,722118.5707788588
284.44,-72.0,6302.83,-0.8367323028752554,0.34439150412031216,-490924.7195834559
93.4,695.8,1520.69,-1.2082404274863359,0.8515660257119683,-2331262.694565126
170.21,-338.74,4549.09,-2.796416144246205,1.123301465894051,-2345837.6486167186
36.66,-312.91,3344.21,-1.273198694473891,0.3846992323417373,-1731988.5198366381
110.35,-498.42,6461.1,-1.6666651053312418,0.5814827867252366,-4959942.308114267
165.01,663.11,6886.21,-2.243145810890421,0.4410321855066407,1487016.4887850785
220.67,-431.09,1436.23,-0.5221103994385372,0.6788944784612209,-1920417.983092665
107.96,16.78,9989.76,-0.9417804513659238,0.3815614767089307,165301.39035820388
295.03,-145.45,9333.44,-1.099095922658425,1.1751702284543728,-1506774.421304455
164.04,-336.65,4481.84,0.07558761627357308,0.3495915731634925,-2302100.5665158597
81.89,344.2,8800.6,-0.506016278717899,0.07783430198378993,2199706.0891035143
32.42,-13.62,6570.14,0.0942868184180356,0.7529963637341061,-90773.06369878077
84.23,167.8,2761.41,-1.76872186057237,1.7200450733480657,265743.718007771
127.35,-424.57,9475.97,-2.0142488056421475,0.3728908838581989,-5285927.022460734
247.17,593.25,7631.46,-1.7411902497876088,1.871794387664659,2062236.5782901612
85.92,-470.45,5993.53,-0.4258237465334774,0.5488737404865243,-4369046.808217374
3.73,122.86,6542.01,-0.5325687069812485,2.0822490118473125,698081.3630806975
30.58,275.63,8483.42,-1.3865998270913644,0.2307659792040263,1806333.9521902073
23.82,592.35,4531.05,-0.7857917069743409,0.5979657812571226,227752.11887908264
294.3,134.15,3809.76,-0.05204500694652775,-0.008537561006104314,385052.1392580131
285.59,-212.32,1935.25,-0.8632181679109909,1.1181071225395962,-727314.2144199552
253.73,-442.3,5980.3,-0.31762046873801103,0.1836054381281376,-4014773.795347312
112.6,582.35,3076.42,-0.2476246799018234,1.596997178631575,-582465.4260228131
47.39,213.04,3983.67,-1.7062531573349662,0.38570886690991363,530696.4681140101
82.98,244.04,3434.22,-1.2211051438707148,0.2982155973802858,420844.0886964186
279.42,400.87,969.14,-2.4308388562660195,0.08049853100172509,-738752.8524357735
42.48,-122.94,9852.12,-0.23328839287427217,0.0757259797783969,-1317054.0154052116
60.63,5.19,4371.63,-0.7561751559085413,0.9017579021543973,22339.329710525395
180.5,556.83,4249.26,-0.3441153339252032,0.18572563143365944,195480.50038197587
222.74,486.12,4794.72,-1.0978685957982008,0.5239347090434416,675764.8095082015
283.5,-137.2,6487.09,-1.8926526103078722,0.9190702975396007,-1023673.668430441
188.53,-302.55,6179.04,-0.09006266447795469,-0.0735679513126504,-2510283.48736144
141.19,582.13,1701.72,-0.40212670364560693,-0.012209834790099766,-1381703.7307308395
147.37,30.1,5640.8,-1.547377921401226,1.6505789732051255,162646.4514934331
232.03,303.89,4715.18,-1.0817756111272179,0.785461082394253,785573.3104367653
58.26,23.99,2740.16,-0.871261935334195,1.0150249708530015,61529.611101904666
290.1,10.03,6424.5,-0.9044720556820518,0.6689143604508867,62814.952476675324
101.88,425.93,4014.83,0.02387438060536253,1.9128342160751264,440130.5466622616
50.96,28.6,5478.49,-0.9617223308713077,0.8881674921486491,150787.14174218065
181.5,419.36,2827.52,-0.25285832620903204,0.3578524272540582,-45451.56868714328
136.56,269.27,6955.76,-0.3476720884803831,0.3498988162394583,1365266.9267102017
277.12,302.6,7371.64,-2.263188523847,1.3761351629441085,1587495.1250841212
13.83,368.24,4131.95,-1.1540527952891395,0.39663483835774943,572288.6911006914
202.01,673.51,6587.74,-0.11584471881078642,0.4123502864199582,1261516.7789680324
225.51,-165.65,5587.96,-0.9352927436157462,0.6025840234809148,-1118463.3964825268
247.83,547.88,1092.39,-0.5053555930572774,0.6520836901344089,-1503147.385071726
227.51,667.11,1171.83,-0.9694215945529638,0.5588951346501587,-2334282.7893836647
248.1,-58.86,9713.25,-2.534996212874167,-0.12177721214036633,-598171.327139952
172.06,-489.63,9516.29,-1.3173577661360514,1.2992297361330167,-6338418.05291793
23.05,-204.72,9240.56,0.1592349341851302,0.6222232762567174,-2185086.434724793
196.57,145.35,8593.4,-0.23346212654341003,0.5418489893712959,1101003.6108401767
162.1,-277.06,8135.83,-0.9379947829494759,0.7435970052759062,-2791981.2203081376
76.83,22.49,1504.58,-0.19350104513524535,1.0144384596729359,30245.19140460333
120.91,-211.91,4918.15,-1.411385435757078,0.383936607675439,-1357142.9859840083
90.59,39.14,1395.96,-1.1905246910031748,0.8378415830058941,43536.49217180411
268.55,260.43,1400.95,-0.4975546446272513,0.8699465558995568,-110385.06634180731
64.97,-270.04,9714.06,-1.6721636408206746,1.0857642734418746,-3134016.7166449614
99.99,-342.43,4083.05,-0.18552846513798738,0.7238551661999777,-2219031.9923872584
42.25,139.28,3328.38,-0.6457421510326273,0.3353553300689956,327688.82790831896
6.92,-341.46,8608.62,-0.284249599058034,1.6512238106825938,-3755671.222310013
187.09,-439.82,1490.66,-0.2528772104845668,1.510935044132355,-2009879.4478165875
267.31,643.46,7237.79,0.0707283098230429,1.181560980859449,1759009.2104667292
88.46,303.44,7068.56,-0.7958960690480966,0.3181163723379494,1500106.6383522518
116.31,542.09,1946.94,-0.275904589504851,1.0629969824102008,-1001726.8462275938
238.37,304.55,4968.97,-0.024769449738664538,0.6100205665799803,864024.2161504136
145.46,410.9,7906.19,-2.4700908057979274,0.5715995339565138,2065525.7088009433
141.26,595.78,1794.88,-0.8852380744505202,0.07769770089313992,-1415760.4234235215
197.66,312.49,4712.33,-1.1026888285966936,1.0108763263038547,788242.6066431031
44.2,-221.07,8528.24,-0.3211270868960191,0.387822812759794,-2227491.385533128
61.74,680.73,7359.24,-0.8130656158560328,0.20104236272247933,1765726.5667960134
174.04,586.14,2801.8,-0.7394469471463859,0.34278974678907637,-763124.068400776
294.02,567.77,8414.98,0.33883346474122844,0.3758604454165741,2521582.648967474
80.24,607.31,3251.2,-0.4611971907463677,0.5727468241134857,-607421.4674979362
184.05,39.04,7657.28,-0.4740535734298227,2.1615867955454724,287965.0674529826
277.09,614.28,5371.58,-0.6399518379558626,0.2281430031854887,657654.1451907655
245.98,614.81,9116.72,-0.8223485598349357,0.626447803658568,2958403.0886367937
185.6,-14.55,9051.33,-0.4133773952620672,0.6147334089108336,-133447.47275884828
230.71,501.91,5674.04,0.2535394202481721,0.6840263160579855,1084666.8126190463
14.23,327.27,2179.29,-0.2391402327139797,0.6804509277097749,-36535.37822409956
173.4,-265.88,8410.16,-1.259296291907343,1.6117179588659845,-2731704.112811247
220.93,100.72,2086.35,0.08452449643780081,0.1851969111279086,139190.9212010322
151.85,-438.89,2411.72,-0.3542655456819608,0.5335935765518434,-2407039.228827794
76.38,367.13,1054.19,-0.9418999637411107,0.2741569570219365,-556717.9229732302
85.28,-136.62,1264.32,-1.1685352735821737,1.881185897182818,-303736.9100674336
246.34,-169.45,8370.35,0.1518181083081488,-0.11101346215589492,-1619218.0349661445
99.58,-211.05,4067.86,-1.7874630800863907,0.8139682703807293,-1170939.5082841308
61.6,-400.84,7846.8,-1.3970606208326881,1.180329488486166,-4270322.189125861
96.34,-309.56,1447.3,-0.672030037785823,0.21995055128340715,-1119044.4805583635
281.53,-28.02,3473.5,-0.2143874289130479,0.4107622627822075,-103034.62698515627
70.92,-167.26,2446.66,-0.11665582055149651,1.7842605152554194,-605088.8628561188
113.5,271.64,7095.0,-1.593146563917182,0.06889555190744559,1410135.9784812797
58.73,-131.64,4201.22,-0.44387032626844414,0.5134170754480045,-674443.6030557136
236.44,-324.88,2145.4,-0.16161647684440106,-0.0738698395371514,-1435960.3726843186
57.93,-36.87,6670.65,-1.3843984386012609,0.006100589937888631,-255742.44516831843
180.01,-193.04,9092.08,-0.10811352329924775,0.4790276143696176,-2016054.375999404
283.66,-439.32,5594.0,-1.2336407410190762,0.9073907729368599,-3809795.691779662
279.55,-214.44,7582.86,0.01159681915942357,0.5334171580822835,-1947948.7407330628
158.44,400.09,4212.09,-1.57398690734032,-0.007347233206288301,563839.3686592013
228.98,159.77,9859.02,-0.26095646352600715,1.1108556270547132,1396281.0588826705
34.55,-27.84,5653.26,-1.6492744759388909,0.5528341523156539,-163011.28944130015
299.58,605.33,6891.27,-0.666297814500556,0.4783757985221978,1605822.8634696184
84.73,492.77,5828.04,-1.2693131834116,0.88178845270229,1171750.5773064857
261.35,-465.11,3966.94,-1.108863950520225,0.5827841719737116,-3360369.022003246
134.24,-473.16,4329.85,-1.8141468919308146,0.6555146451852069,-3616726.526344957
124.24,109.15,6164.26,-0.7985815915659987,0.6175491440746277,589085.4728516476
165.23,572.5,3834.84,0.08786988436371095,0.875667591185668,-98796.95383278845
131.8,-97.12,5441.48,-0.8102066407636678,1.3431882798353343,-594877.1264590921
191.72,291.71,7582.5,-0.5334582696202201,0.24187746773569674,1615870.0498519146
65.5,-301.15,9933.73,-0.22342714309698777,0.9009135250071039,-3626433.445498836
142.17,59.87,2188.34,-0.08339756990896405,0.23942519034053325,105883.4825876448
199.85,45.48,1791.75,-0.9689711357237067,0.20539453474594999,66332.24837884311
69.39,1.68,4691.69,-1.0509653448875318,-0.2293994073248401,7607.799920574517
169.88,-438.34,806.02,-0.9359994804382658,1.0559543202461645,-1698861.599179111
67.46,243.78,5828.5,-0.5292205792344394,0.26066002307132613,1004745.9506173666
135.76,663.72,5387.78,-0.7282441066369565,0.39238695785925093,491961.6038363559
142.05,600.48,7399.4,-1.6540934455836662,0.37131680857738425,1918336.3970303023
232.03,574.26,9201.25,-2.1961210916971186,1.1509761639234202,2973704.249983288
43.57,225.31,8272.57,-1.8881115858464452,0.8104194445466625,1508252.7917950933
253.32,641.1,3192.46,-0.7730385638732302,0.14313108417681675,-831063.5852306971
161.65,-365.58,9880.33,-1.2420241599019326,0.7850125008919493,-4548295.152390274
15.23,-214.81,1772.36,-1.4258341887859425,2.7064041898857445,-703802.9117635828
230.73,592.16,2891.42,-0.8665841207389835,0.5408414576011934,-743090.9220692641
33.59,688.04,8170.48,-0.11275865559050366,-0.27546225902851523,2307810.5485652313
267.86,483.03,3522.99,-0.7445954731079389,1.3489805281758063,67785.18383174877
121.06,-459.27,8216.48,-0.07356336589780774,0.061611921681624965,-5250116.471422707
29.63,417.97,2220.45,-0.17126203319395478,1.4741318430775703,-294828.9592065478
13.8,-115.0,6017.95,-1.3406005446201057,0.44310629025507625,-784703.7503462236
160.39,-69.41,3720.9,-0.30481144339287414,2.050199787033844,-292163.5974325691
119.28,239.09,5814.83,-1.9405300181906453,0.9617493674385069,989309.2790831616
79.52,518.79,1429.59,-0.6763567521446399,0.23639384329596907,-1142532.6410923542
50.76,-293.21,9389.74,-0.10449945630700114,1.2737541181223753,-3354989.0874475553
145.01,-191.21,6544.9,-0.5047324807928724,0.4994796911637396,-1507635.4794684704
186.6,-91.65,7205.26,-0.3923408980575335,0.3687242884246583,-719416.446658391
161.18,553.57,4539.74,-1.4383423125487043,0.462291948269632,367174.552866598
261.17,-397.87,9681.83,0.15323071414708836,0.07873405922873679,-4960073.369870438
220.24,-61.33,6426.45,-0.7377565904833239,0.9581808920468705,-421032.9041806263
298.7,-272.58,3775.32,-0.6705309480622393,0.403618271098946,-1549876.78630067
293.16,8.18,8581.31,-0.5224645589021599,0.42552659883115396,69190.55498765729
78.03,23.39,1288.87,-0.8217776110769436,-0.13742677705631112,26093.02335944315
64.06,116.18,4420.48,-1.2463710254583336,1.0023374224676367,418806.85158520547
128.84,-289.87,2145.96,0.11042546092900707,0.10531796238215721,-1210171.9308817866
16.17,123.36,2183.27,-1.2067289303191056,0.7832294093917421,162735.8044421155
235.31,98.42,7165.74,-0.5090980099143619,-0.1568730441414995,637027.5721942276
46.65,254.07,4121.71,-1.124335102053639,1.3881616255109528,595157.3629681977
56.07,538.71,1446.8,-1.1406486092404058,1.5709816639062388,-1252278.6477171234
262.62,-250.84,6137.33,-0.5352006911900284,0.9356101876928749,-1980425.1029318436
175.27,394.73,3616.52,-0.5386023601439973,1.6273389125769657,336535.38623007864
164.65,-132.22,9160.32,-2.951810216522044,1.253625998428821,-1335253.0689022855
124.99,-85.11,3386.92,-1.3197464998669142,1.1202579652150362,-339544.74864560564
235.06,62.77,5223.97,-0.27489921026537645,0.41722670807753703,300101.84509313066
199.56,-465.18,8478.53,-0.7284858285560976,0.47737254779350774,-5459298.528745896
216.2,-133.72,1972.37,-0.9604255009592599,0.3706137833099161,-389639.2615874472
45.41,-434.71,4051.34,-0.9469462849774055,0.5049026371363703,-3084118.059671064
182.02,-191.69,8485.85,-0.9237988799899104,1.6686289345187941,-1884457.6441299617
40.32,563.92,1359.5,0.09588683437171285,0.057230752698313535,-1459377.5834409434
276.32,47.34,1353.31,-2.4761328545514845,0.09135933161503597,45986.10405580288
169.98,302.24,5308.66,-1.4917371114385998,0.3168644334680609,964159.3692432737
55.96,309.02,3638.46,-1.080691787403308,0.7206871241348376,455691.4921763903
6.91,-75.68,7811.48,-0.4149980353217594,1.17336989807869,-631275.4859287031
139.75,-462.53,5489.35,-1.3689948863537753,1.6241877816069195,-4037198.014079466
74.41,374.64,2282.86,-0.5669847447903229,2.2333144256013715,-127384.01463551952
174.05,-233.6,8970.02,-1.2516320093193858,1.6456213874132755,-2478143.1783478186
156.76,-35.56,2389.74,-1.1793114954860158,0.8598053144480602,-94478.15095887099
10.12,-104.75,3161.86,-0.12621058708766322,0.546918487799024,-408017.3044192153
69.51,-299.99,6971.4,-0.6222759715092432,0.592500735877653,-2721459.8638118287
194.82,-456.39,4818.31,-0.14427190050794017,1.4206342301484796,-3657169.8954556407
286.89,-372.67,4925.21,-0.5845470293119335,1.589305772829094,-2808246.233867548
196.98,608.08,6632.25,-0.8528578668459437,-0.019830302692713554,1444021.948175564
83.36,-115.28,6424.92,-0.21028224904942397,0.2292763734578421,-833752.5057789809
138.67,-89.51,1250.37,-0.25041941297383863,0.3950250208366902,-168126.50865827888
241.76,130.35,8261.84,-1.8215600561160652,0.42359582203869584,956452.4431357754
175.68,-449.51,5121.58,-0.5515147523352579,0.028825137276110382,-3716955.0948291984
169.51,-286.92,9345.86,-0.5761550589350115,0.6349817864217993,-3258117.7899834225
182.75,20.5,3346.16,-0.7634926279650485,0.9227428073720999,65165.75049337361
210.45,-7.97,888.69,-0.33838190032810966,0.16418385064315474,-7776.750988991641
103.62,-164.78,3045.42,-1.0094916598832582,0.8958878397166137,-692257.9841670889
26.29,-387.72,4659.4,-0.7211788336072743,0.648568394204424,-2858896.7393576847
27.6,24.71,9586.43,-0.5086091917295209,0.4664584952981082,232557.34928815634
89.27,125.95,3624.8,-0.9431081849858596,0.8955894860497737,345204.64646830026
133.62,-34.05,3144.18,-1.4065804271424065,1.6272436836147717,-115834.32093728316
1.42,15.13,2481.75,-0.9909010761362484,1.0624309805767513,35940.943143572695
230.11,27.25,6647.4,-1.196801792656087,0.7250894248362965,174979.6316971277
135.33,-349.0,5204.55,-0.15774612659401455,0.14170221211717662,-2669069.677899162
101.5,-66.94,1018.98,-0.44237690966776405,0.24654313581400372,-99734.4378844048
24.02,698.06,9585.8,-0.2573295125323827,1.014149496987972,3280427.339259969
259.06,-189.47,6664.07,-0.5419909487512455,1.6904233087515128,-1514425.7159428068
12.25,-315.65,4218.43,-0.35473117748661886,0.7093270613044633,-2029007.2885775806
50.19,591.8,4036.8,-0.3318717173773698,0.18921578386464477,-62670.74927534681
226.23,118.1,1569.96,-0.24156927015215193,0.8037570979459396,87587.56350821641
254.34,5.06,3969.85,-0.665709385524629,-0.11114037331282706,19315.890238712862
6.0,360.04,1543.83,-1.5887621294462644,1.3849390337065273,-351595.435985808
127.15,494.41,9661.39,-0.9649057498497258,0.6326117647652911,3065169.513198204
253.2,428.31,9957.93,0.2326705023650074,1.472152176678032,2981141.3661692967
7.48,178.05,7073.79,-0.8913865590058543,0.9209651466604902,1037551.908011831
269.6,236.0,2705.62,-1.6127023239619844,0.9515756006520883,247132.2618590561
224.16,80.14,7663.87,-1.2607255024409874,0.6432185507082111,568236.4259093069
267.07,-419.5,4232.99,-0.6621822532190903,0.555670003644261,-3008220.188416993
177.85,-153.11,6753.01,-0.5763290441062234,-0.09518467087941179,-1198410.605251111
144.87,-306.51,9657.94,-0.7258765209972361,0.5611244394723947,-3618262.061826185
234.54,595.81,2236.64,-2.4879568786203943,0.6830851302816157,-1154355.5434416072
167.74,-192.26,2334.55,-0.5629214403670991,1.4137704498982495,-707919.0686562655
294.07,507.44,3842.69,-0.8424148372694623,0.22038825028859674,146600.23502397892
191.89,73.41,4779.01,-0.8146363827122239,1.6711462439068432,312555.7559165386
59.0,-9.37,7749.97,-1.150623003329739,1.7465964184738552,-73470.7882755552
222.5,151.72,9452.32,-1.4851317058528666,0.042801711538123954,1271817.7083574948
196.04,-221.29,3621.84,-0.5517530564995297,0.49533945791822276,-1144640.5323644718
